subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial43, 03, Brad Pitt, ID03_IM02.bmp, (0, -400), Elijah Wood, (-300, 300), Daniel Radcliffe, (300, 300), Robert Pattinson, (-550, -100), Daniel Craig, (550, -100), Brad Pitt, [  50. -412.], 1, 3.7471094001084566
sub-04, trial46, 17, Ryan Gosling, ID17_IM03.bmp, (0, -400), Elijah Wood, (-550, -100), Robert Pattinson, (-300, 300), Ben Stiller, (550, -100), Daniel Radcliffe, (300, 300), Ryan Gosling, [  24. -397.], 1, 2.275320300133899
sub-04, trial17, 04, Daniel Craig, ID04_IM03.bmp, (-550, -100), George Clooney, (0, -400), Ryan Reynolds, (300, 300), Elijah Wood, (550, -100), Ryan Gosling, (-300, 300), Daniel Craig, [-496.  -92.], 1, 8.10196949983947
sub-04, trial37, 04, Daniel Craig, ID04_IM04.bmp, (-300, 300), Ben Stiller, (-550, -100), Daniel Radcliffe, (550, -100), Justin Timberlake, (300, 300), Robert Pattinson, (0, -400), Daniel Radcliffe, [453. -93.], 0, 1.1132128001190722
sub-04, trial15, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Justin Timberlake, (0, -400), Hugh Jackman, (-300, 300), Leonardo DiCaprio, (300, 300), Ryan Gosling, (-550, -100), idk, [101.  44.], 0, 2.3300598999485373
sub-04, trial1, 07, George Clooney, ID07_IM01.bmp, (550, -100), Leonardo DiCaprio, (0, -400), Daniel Radcliffe, (-300, 300), Brad Pitt, (-550, -100), Elijah Wood, (300, 300), George Clooney, [ 492. -110.], 1, 2.4261458998080343
sub-04, trial24, 07, George Clooney, ID07_IM02.bmp, (-300, 300), Ben Stiller, (0, -400), Daniel Radcliffe, (550, -100), Ben Affleck, (300, 300), Brad Pitt, (-550, -100), George Clooney, [-257.  305.], 1, 1.9675086999777704
sub-04, trial20, 16, Robert Pattinson, ID16_IM04.bmp, (550, -100), Keanu Reeves, (-550, -100), Leonardo DiCaprio, (0, -400), Elijah Wood, (-300, 300), Brad Pitt, (300, 300), familiar face, [-10. -82.], 1, 6.013581199804321
sub-04, trial63, 18, Ryan Reynolds, ID18_IM02.bmp, (0, -400), Ben Stiller, (-300, 300), Ben Affleck, (550, -100), Elijah Wood, (-550, -100), Leonardo DiCaprio, (300, 300), familiar face, [ 56. -91.], 1, 4.2509976997971535
sub-04, trial59, 11, Leonardo DiCaprio, ID11_IM02.bmp, (-550, -100), Ryan Gosling, (550, -100), Justin Timberlake, (-300, 300), Elijah Wood, (300, 300), Daniel Radcliffe, (0, -400), Leonardo DiCaprio, [-466. -105.], 1, 2.3258144001010805
